lap_var,blur
401.659130035589,2
593.5633574518743,1
189.93020181188126,1
1433.1864608649942,0
236.5301994769202,2
597.8308129148699,1
176.31647705332452,1
1376.8975687464754,0
394.12354010413384,2
565.3332238978992,1
171.22147499981665,1
1351.3555145828552,0
463.3393859373023,2
453.02590609249046,1
195.13872343749958,1
1287.530818404843,0
181.83190585676638,2
473.71704756905837,1
177.47071413051648,1
841.9007912051554,0
293.6361378627593,2
654.1929659993218,1
408.91207859264307,1
1058.8412601002603,0
712.6103781221781,2
639.5187323786419,1
382.79631609317596,1
1184.1814046829854,0
315.5406590112404,2
587.164486458306,1
397.17366665919167,1
1015.1605190397322,0
280.9188571632639,2
543.8241727056414,1
366.5999565574,1
989.6720067080727,0
256.6982979030556,2
556.7150395813271,1
347.9736613520301,1
1632.4490768757287,0
728.4307846085408,2
836.8888799069783,1
485.7621946486881,1
2137.702633795181,0
605.1102015511001,2
992.4520382725655,1
542.5512835817055,1
2162.22389631011,0
729.9969118389321,2
965.8289567506157,1
510.9074713492228,1
1506.6312966952994,0
708.4291504165786,2
805.1271980899602,1
572.5148041520661,1
2135.9771564957546,0
512.9329994668598,2
855.8260108557397,1
538.2033650946807,1
1062.6711687594595,0
208.0085095397125,2
628.4319761433784,1
140.4982997542965,1
1324.1004608742162,0
283.8939645465972,2
631.9391239183337,1
141.99273483359352,1
1253.4252926902764,0
187.32200719530806,2
605.1888124882638,1
133.81142082585828,1
1242.643732701041,0
339.9468208126693,2
521.9683170073173,1
144.77410467200497,1
1188.210318768359,0
258.629153602603,2
516.6657099736099,1
139.01815755673175,1
582.2984614279122,0
325.50646966197814,2
643.7211621116493,1
346.51700933098726,1
1021.0755521436059,0
282.86176822661423,2
647.3270076776736,1
327.05219735784937,1
1052.163158853938,0
273.98795684861005,2
579.6330716762327,1
326.24928687455485,1
857.6250999996485,0
279.13332496623025,2
518.4669514923567,1
327.4166885145788,1
754.700058854164,0
231.546823434622,2
543.5378150755141,1
300.4963534612021,1
1077.5652098970656,0
418.4282043623168,2
562.658928124648,1
488.45162880666646,1
1513.2244668466142,0
377.0039598603994,2
587.8319516092436,1
479.7261458171862,1
1584.4504947410421,0
420.9451987336967,2
573.7893759749303,1
455.67932343642326,1
958.0680260673822,0
413.0890206290104,2
494.28985004998265,1
557.8590750546006,1
1427.7732759607984,0
365.5600437065973,2
513.318996749566,1
488.72479732665295,1
931.8981264475373,0
213.2049744659177,2
451.362693599629,1
146.61874262611735,1
1068.6779700546267,0
169.82524470598855,2
473.7692916201722,1
139.04142317252496,1
1046.2104531137118,0
301.83375258788396,2
440.4083760280555,1
134.14270989577233,1
1039.2182739211964,0
232.6390046843942,2
352.7464150795564,1
148.5460072814573,1
969.4675878967752,0
280.69519370440014,2
374.17230849728486,1
143.56042081562467,1
568.5329840507742,0
268.05688221489146,2
503.7085745746939,1
349.3290940673947,1
846.1333006688805,0
274.59796222174367,2
509.92720989186137,1
322.2605569477606,1
769.2887203116788,0
262.6468728915973,2
479.4881593749825,1
306.3142546347436,1
687.2802276020177,0
287.8793600326169,2
485.6370213514543,1
333.5218468215235,1
673.3769697883841,0
268.2167265605402,2
428.9106132074382,1
287.78541992641897,1
1209.326136617184,0
479.46337518600217,2
597.4754556396485,1
605.6526111107252,1
1591.4880900810947,0
415.9451492657418,2
628.637281236871,1
610.1433502297908,1
1561.2165030685928,0
371.0333837771027,2
620.633223851349,1
586.167148433396,1
988.4209682188517,0
468.6397856576812,2
608.7501333978386,1
654.7637322913887,1
1603.6624135301556,0
487.69143892613914,2
638.577471352721,1
584.3170760178995,1
764.6119744375001,0
259.0761457955661,2
381.86324034937485,1
188.70145237005173,1
905.3795571662325,0
179.46167290377497,2
382.96369581744665,1
180.10537455555547,1
923.6135213203647,0
204.45617395239157,2
363.9211218588499,1
172.5857067646482,1
912.6861432032655,0
232.39163300270815,2
333.30218219401047,1
193.09730934364157,1
885.4646568759102,0
273.22491700465474,2
351.80924430166675,1
171.71980524859998,1
599.7762736775005,0
372.7956083812402,2
480.86467246944005,1
417.0281150592444,1
783.2895705224605,0
285.79237852003,2
501.75116402556444,1
409.2378909083158,1
853.0329973762038,0
251.0957473893159,2
470.37110830450433,1
375.012164571597,1
807.1649151291489,0
294.78850088826385,2
481.1620805881505,1
380.3577352867664,1
830.593456749108,0
205.19160884566813,2
466.18418202391905,1
333.9998416570789,1
1137.3129105419264,0
342.3309177033158,2
574.1811548841079,1
508.95371447330103,1
1743.6998608045772,0
397.9822335515727,2
635.7059294210934,1
500.8444431496612,1
1820.5708343678816,0
395.52246405915747,2
600.7884760227602,1
485.6638635072876,1
1408.8933260033173,0
380.49113989721263,2
528.1463726782416,1
559.7060764938667,1
1467.5567307279478,0
322.86320622081564,2
551.5571937030556,1
509.71751610849543,1
916.3946170228842,0
305.7659233721518,2
492.68770558102193,1
173.43001188475583,1
1240.4445572655975,0
252.67513577708306,2
514.9606098821006,1
173.62570384673492,1
1239.987088990554,0
279.01663541555564,2
473.7738109372716,1
157.87049270820202,1
1136.2896019395669,0
283.93717464485445,2
378.73725881406136,1
176.02711505608698,1
1174.560408890816,0
248.25679062472227,2
394.7166952423567,1
171.44379427506502,1
516.2509552598856,0
297.4827438261651,2
535.6905728840877,1
374.23019256348846,1
1021.4999289874827,0
452.587254682986,2
552.1274113049304,1
372.34413252415357,1
1041.8409838413925,0
275.2142265404664,2
520.2153328097329,1
328.0534874294433,1
821.1132402092439,0
298.57034418546,2
463.36445086392524,1
355.31897532622366,1
730.0342681972523,0
680.0325555585807,2
453.4161347602406,1
320.2967115956703,1
1078.6974841777537,0
371.3209225158322,2
571.9102223889753,1
369.78618021223696,1
1312.3486186715975,0
388.178004451365,2
692.9832551478997,1
378.13269268756295,1
1336.5779463499277,0
672.3992218608987,2
672.6863051309795,1
381.3006416656899,1
1175.0583976940009,0
444.4192624191309,2
629.6598951504099,1
413.35483474608037,1
1395.987057003879,0
404.6987723695961,2
642.5371755071005,1
391.5390205674643,1
793.9422086020658,0
147.978082812454,2
465.47990477766933,1
111.74416526374893,1
943.4860478069398,0
98.33295830924376,2
470.6197410814973,1
107.63587332829437,1
895.0410432284617,0
117.64517864328097,2
417.2290770832452,1
107.83058541466046,1
902.6051312343753,0
190.1606871377507,2
393.86141902960895,1
112.30865103248269,1
809.5218002826689,0
156.76916509488245,2
368.17850353087033,1
115.61657663191725,1
541.7373926244986,0
255.69767967319635,2
480.88747556735683,1
288.8986375258005,1
762.0586400593717,0
279.2392045511188,2
504.1412582408156,1
305.8746540187931,1
724.059374677707,0
245.91942004197483,2
460.1312645519748,1
282.6369141646808,1
560.4038380040142,0
261.5819046795677,2
445.0609643096777,1
280.413749785129,1
521.5803154915882,0
225.67442395067692,2
423.55745671501643,1
261.8864859225193,1
1295.7546706958162,0
483.4925908445571,2
541.0434059378374,1
631.5321904804417,1
1695.643439536184,0
432.5047561682811,2
578.4121944062329,1
599.8217297383287,1
1686.492827041649,0
383.0725791441664,2
600.2702425738889,1
578.591827082152,1
1013.2717052080548,0
486.14107043076547,2
500.0571295053996,1
705.7944103983288,1
1695.4452289743485,0
460.8684111057811,2
536.3818952582986,1
606.4847546873808,1
907.0842615559897,0
192.86356603165697,2
395.3754876373371,1
176.2668137024729,1
1009.208900468554,0
283.5671518497223,2
399.66183694574653,1
161.9715881150944,1
998.1265800999826,0
386.04436874270397,2
399.6962588534045,1
161.2994796856313,1
989.460201027565,0
275.1154007853776,2
344.63887291262995,1
179.74817707182174,1
999.9735679691736,0
397.0081164594522,2
361.96429638500007,1
163.9873845846786,1
701.6344429888009,0
307.53317642414936,2
527.9824672241491,1
389.78802823609976,1
1045.0721780887889,0
379.91481202666563,2
556.7537999717609,1
363.07817042692733,1
934.7409696887324,0
247.60857858096767,2
515.9351400827471,1
351.3886759154935,1
843.1666501373368,0
267.11677972186186,2
556.4244109697696,1
380.5927354165971,1
864.9403536388022,0
226.70416611891673,2
494.55478280154057,1
327.82275208326394,1
1869.6832343744732,0
1829.0830775392997,0
858.0506567693075,2
400.6672343656151,2
813.2641107027247,1
1063.388161356547,1
1435.9823295191295,1
376.9912858964515,1
1387.9933801780726,0
1291.6864003006174,0
1570.3427994472531,0
497.9004775144787,0
519.895314481732,0
251.61308786946358,2
287.6405148989542,2
273.2175447752507,1
314.4683709118032,1
350.3871608997587,1
316.70817602924365,1
380.75742079856644,0
461.25357916072505,0
471.4753093358289,0
747.2463957011712,0
885.1630161457136,0
332.5493609254228,2
267.63223903349376,2
371.05985889947476,1
461.57433310869686,1
607.3954296493531,1
317.1060686655371,1
569.0214493663125,0
648.4995103888888,0
753.1313354144701,0
621.7963239577589,0
899.6279874106239,0
544.729829934678,2
521.987984013995,2
441.0603014780552,1
489.89170087065037,1
545.2026213530902,1
566.6976014544916,1
401.4443416178992,0
540.8968749997871,0
596.8451722822783,0
888.976696309232,0
1149.9920344166671,0
559.9785844578992,2
537.5742951083159,2
509.01527952945725,1
650.2101402204297,1
767.3125398936195,1
521.4929552003081,1
569.0190057106876,0
659.8512417516047,0
790.8209383363445,0
484.8645636686132,0
521.2518270699643,0
284.2115549384154,2
251.88902731026047,2
280.27859255247284,1
365.23920982665317,1
349.3838004952666,1
419.59036352304577,1
349.46176718605454,0
515.4971020773914,0
554.6340238978995,0
817.5173916648425,0
1335.9836728838159,0
392.77363958354044,2
389.5191498665881,2
548.1428832660318,1
797.8226381006704,1
991.8410046205556,1
363.7312781066622,1
990.4524218719522,0
964.8930905910058,0
1179.8943630202346,0
530.8579810341625,0
791.3777589470665,0
431.23634961911347,2
369.526030118957,2
515.9281303339715,1
598.1625462468426,1
646.3645667155594,1
495.37281803730434,1
350.64119425852624,0
492.9483519114539,0
535.5052029262325,0
586.3608064585153,0
766.033575401666,0
407.8005586511183,2
462.90287822617074,2
520.4747081290105,1
561.4868596727605,1
601.5660505618221,1
486.29360095229083,1
261.94329216324843,0
421.94401792609375,0
481.66172122109344,0
445.15017238194,0
609.2145683252795,0
409.0437284512327,2
449.40990264051425,2
470.79449436897113,1
514.9128343262802,1
547.4112067706053,1
399.32024267950413,1
229.09890363790132,0
391.6216609286128,0
445.55609425921017,0
1394.5571404487748,0
1782.1498781223963,0
470.6487803596876,2
393.77602352225546,2
402.57311156412743,1
526.9265937296341,1
1789.1777973517771,1
1094.820321815077,1
1174.8942655882631,0
1033.6110498514543,0
1319.8311821378782,0
564.7610317708329,0
592.0097812438969,0
431.21243617388865,2
415.0483616113013,2
470.58569261719816,1
524.3367001399128,1
575.4116957511179,1
358.50451249874556,1
262.347971309672,0
420.36428929330646,0
430.0801382386188,0
355.1557098722262,0
494.8550435990356,0
401.2643838308786,2
451.60575364348693,2
426.3831868518812,1
472.5099529874825,1
483.2832966908161,1
493.01084634018827,1
389.2030900964189,0
598.640980142669,0
629.7290010413888,0
386.77897772520737,0
642.7406069574386,0
530.4087524934025,2
487.69258860226523,2
551.2214581233986,1
580.1711931658829,1
604.5443797036417,1
516.7354405625002,1
302.07785833322475,0
445.3922881854069,0
647.8772401034046,0
491.0840869385396,0
458.4584904835926,0
447.54030259185953,2
437.03845037188574,2
512.4181674861584,1
532.1659460360002,1
534.7009478557188,1
453.0210144644519,1
402.95382031113263,0
491.83604634331647,0
516.2966734230249,0
458.72477577206774,0
412.5071958284625,0
350.80613071639283,2
376.75347777957666,2
411.17950743281125,1
436.586941366454,1
476.90689827598806,1
375.4109467824826,1
401.0987369747915,0
456.66167930187106,0
628.7403397871745,0
454.22700728722214,0
422.2354604068741,0
393.43873175291674,2
384.4179562308061,2
398.3111173318999,1
395.6740549562458,1
401.0353926758579,1
468.90567630884084,1
416.16986085869087,0
587.6751394699866,0
719.4551793117059,0
440.2709359374973,0
621.7734697909326,0
490.74080722055584,2
447.8802896966621,2
467.1269980224153,1
512.8575368245213,1
545.2225041635024,1
468.9999036429555,1
422.2914276005794,0
692.6796447275945,0
715.7826373184887,0
439.81984946842385,0
752.328148695677,0
509.1130188597652,2
479.5891609225193,2
561.0283994788964,1
614.8371889955554,1
663.5073926298164,1
490.58140416426943,1
420.5780296751928,0
693.9303216523336,0
712.09733904595,0
364.31291400129544,0
681.3501640078123,0
538.9502156066624,2
554.2965830269397,2
571.6554513557593,1
586.5271932822588,1
596.5766926534019,1
575.0827307163934,1
339.68940988160784,0
588.189622101032,0
645.6678426974826,0
485.36833008437077,0
686.8339060163885,0
553.3004144044749,2
448.69040381536337,2
582.8048609947309,1
601.0871903634098,1
616.4652583262736,1
522.908462832604,1
341.5084478849382,0
587.805054632324,0
611.4794723855183,0
1554.2963843555153,0
1471.4129432971822,0
399.96672138643623,2
468.0126009181749,2
388.90751331943795,1
491.74709941381826,1
639.9534056437934,1
925.7082086436196,1
1239.2499770638497,0
1104.2051304649071,0
1428.6933065535416,0
440.5851479124955,0
659.4662398846833,0
522.077640553889,2
568.8001317410807,2
633.9887683191924,1
664.1010236774998,1
705.9530507039821,1
570.1370130048153,1
375.0809796242166,0
574.8019234374023,0
610.0723864388498,0
1694.4123900904328,0
2498.2276384256425,0
488.57449308579396,2
484.42994883332,2
749.0997641586129,1
978.0645442584623,1
1329.447701362604,1
815.010162191744,1
1445.8301838517186,0
1327.959915776398,0
1726.3555817146741,0
1441.601053454754,0
2281.2086369574404,0
521.7132308712992,2
415.5098829742837,2
772.6892756055167,1
1094.1218089207794,1
1436.4118363045438,1
570.2209726540103,1
1304.2233039904418,0
1123.6306176309608,0
1532.2812384675121,0
1237.123752920621,0
1887.5918691721986,0
449.2853338855991,2
518.7014661215821,2
458.1064371041654,1
643.8309174456772,1
867.1352043546549,1
605.0328778822387,1
1387.6138598923696,0
971.0383410445636,0
1200.4514273290883,0
1596.26462829761,0
1740.3508191983265,0
429.26393384067694,2
383.5439002796834,2
484.07004427071354,1
735.4756956553549,1
909.3797617792694,1
612.3617488089832,1
984.3608661281944,0
1030.0631280671003,0
1330.0767427075416,0
1548.8718734066927,0
1825.748057804753,0
383.52706555444337,2
339.2760241754748,2
460.60696936187065,1
650.2847987665884,1
958.9263507421542,1
587.0904212406116,1
1257.5402661433836,0
1087.7408978381497,0
1491.8081086801203,0
1135.140758834162,0
1544.7333385178993,0
416.9648213843418,2
389.1650892626692,2
615.3210784968855,1
828.5674731743095,1
1093.6681478660414,1
401.4177213324411,1
924.9940401041209,0
861.2913253244694,0
1026.9285098764951,0
1518.0941822233065,0
1551.618517140781,0
419.88050142137996,2
415.1282718376692,2
429.03675502164026,1
574.2298382703991,1
751.4246457093709,1
723.0305838391862,1
1033.0395234333953,0
1024.716449496787,0
1312.7668431994448,0
